id,status_group,translate
20133,functional,0
57658,functional needs repair,1
64972,functional,0
5091,functional,0
27035,functional,0
70344,non functional,2
41163,functional,0
46676,functional,0
51121,non functional,2
18420,functional,0
37316,functional needs repair,1
49438,non functional,2
15551,functional,0
67293,non functional,2
1424,functional needs repair,1
44925,functional needs repair,1
30658,functional,0
23410,non functional,2
34308,non functional,2
32897,functional,0
49918,functional,0
33220,functional needs repair,1
65750,functional,0
68364,functional,0
48032,non functional,2
16995,non functional,2
67979,functional,0
64367,non functional,2
1863,non functional,2
32057,non functional,2
46909,functional,0
36694,functional,0
61050,functional,0
20567,functional,0
61562,functional needs repair,1
52401,functional,0
50940,non functional,2
22644,non functional,2
27725,functional,0
30242,functional,0
3368,non functional,2
54180,functional,0
69209,functional,0
14042,functional,0
30999,functional,0
41246,functional,0
759,non functional,2
45786,functional needs repair,1
20877,non functional,2
24240,functional,0
22297,non functional,2
52367,non functional,2
18326,functional needs repair,1
24612,functional,0
28122,functional,0
49547,functional,0
57169,non functional,2
8518,functional needs repair,1
7655,functional needs repair,1
482,functional,0
53497,functional,0
4185,non functional,2
47107,non functional,2
26018,functional,0
70103,functional,0
30188,functional,0
68613,non functional,2
24633,non functional,2
39741,functional,0
54464,non functional,2
55078,functional needs repair,1
63836,functional,0
49576,functional,0
67011,functional,0
37844,non functional,2
59059,non functional,2
62624,functional,0
7501,non functional,2
71600,non functional,2
27475,non functional,2
18103,non functional,2
47995,non functional,2
70968,functional,0
26368,functional,0
57601,functional needs repair,1
16040,functional,0
23537,functional,0
44691,functional,0
9806,functional,0
48800,functional,0
35972,functional,0
10567,functional,0
52615,functional,0
57236,non functional,2
7787,functional,0
7702,functional,0
67291,functional,0
3084,functional,0
56042,functional,0
73471,non functional,2
38728,functional needs repair,1
57501,functional,0
64705,non functional,2
32420,non functional,2
3620,functional,0
21497,non functional,2
38467,functional,0
62363,functional,0
29254,functional,0
42936,non functional,2
121,functional,0
16477,functional,0
43858,non functional,2
35414,non functional,2
67499,non functional,2
40472,functional,0
48281,functional needs repair,1
300,functional,0
4004,functional,0
36323,non functional,2
15734,functional,0
46244,functional,0
58909,functional needs repair,1
16357,functional,0
28287,non functional,2
5108,non functional,2
54979,functional,0
8434,functional,0
23498,functional,0
1126,non functional,2
71279,non functional,2
63627,functional,0
67931,functional,0
36495,non functional,2
53399,non functional,2
25406,non functional,2
33321,functional,0
4837,functional,0
43477,functional,0
46257,functional,0
60479,functional,0
25018,non functional,2
13818,functional,0
44471,non functional,2
61195,functional,0
21898,functional needs repair,1
61479,non functional,2
69498,non functional,2
47958,non functional,2
8804,functional,0
38861,functional,0
45423,functional,0
41011,non functional,2
73214,functional,0
55618,non functional,2
69530,functional,0
13176,functional,0
45138,functional,0
35008,functional needs repair,1
13751,functional,0
39108,functional,0
19865,functional needs repair,1
3711,functional,0
65543,non functional,2
26359,non functional,2
23382,functional,0
70653,functional,0
73849,non functional,2
64629,non functional,2
70322,functional,0
11897,functional,0
72979,non functional,2
33450,non functional,2
55676,non functional,2
41783,non functional,2
63564,functional,0
68661,non functional,2
16628,non functional,2
26100,functional,0
53457,functional,0
41722,non functional,2
63868,non functional,2
51005,non functional,2
74103,functional,0
54044,functional,0
43124,functional,0
70946,non functional,2
3788,functional,0
12218,functional,0
13988,functional,0
69879,functional,0
57553,functional,0
2508,functional needs repair,1
16894,functional,0
24415,non functional,2
2997,functional,0
69187,non functional,2
16540,functional,0
45895,non functional,2
25091,non functional,2
41238,non functional,2
63140,functional,0
43762,non functional,2
64904,functional,0
59265,non functional,2
51622,functional,0
4567,functional needs repair,1
70277,functional,0
46474,functional needs repair,1
18977,functional,0
56358,non functional,2
25237,functional,0
24578,non functional,2
65529,functional,0
37694,functional,0
66331,functional,0
55430,non functional,2
49059,functional,0
16712,functional,0
27616,functional,0
72859,functional,0
36181,functional,0
28526,functional,0
25184,non functional,2
1972,functional,0
19226,functional,0
15199,non functional,2
29642,non functional,2
22600,non functional,2
39730,non functional,2
64858,functional,0
60361,functional,0
50572,non functional,2
13157,functional,0
9011,non functional,2
59148,non functional,2
30550,functional,0
3516,functional needs repair,1
43135,non functional,2
5774,non functional,2
8635,functional,0
27633,functional needs repair,1
17660,non functional,2
62952,functional,0
20109,non functional,2
18678,functional needs repair,1
72755,non functional,2
62239,functional,0
20476,functional,0
24391,functional,0
70332,functional needs repair,1
49849,functional,0
6088,non functional,2
25072,functional,0
18571,functional,0
42438,functional,0
54890,non functional,2
4789,functional,0
48971,non functional,2
65190,functional,0
10368,functional,0
3561,functional,0
48276,functional,0
66694,non functional,2
59896,non functional,2
808,functional,0
27387,functional needs repair,1
51913,non functional,2
70006,non functional,2
71026,non functional,2
575,functional,0
54653,non functional,2
52311,non functional,2
47569,non functional,2
46705,non functional,2
5605,non functional,2
19861,non functional,2
3698,non functional,2
34840,non functional,2
4304,non functional,2
1310,functional,0
21009,functional,0
50863,functional,0
40318,functional,0
26657,functional,0
19396,functional,0
14811,non functional,2
38641,non functional,2
51161,non functional,2
50157,functional,0
18044,functional,0
73130,functional needs repair,1
27256,functional needs repair,1
70505,functional,0
24475,functional,0
15577,functional,0
55998,functional,0
4057,non functional,2
6381,non functional,2
61928,non functional,2
39775,non functional,2
56187,functional needs repair,1
6219,non functional,2
40321,functional needs repair,1
15239,functional needs repair,1
41711,functional,0
860,functional,0
58983,non functional,2
66308,functional,0
72571,functional,0
60026,functional,0
302,functional,0
60221,non functional,2
68663,functional,0
34341,functional needs repair,1
2706,non functional,2
33862,functional,0
17382,functional,0
63736,non functional,2
160,functional,0
29700,functional,0
757,non functional,2
73660,functional,0
36984,functional needs repair,1
628,functional,0
29549,functional,0
60562,functional,0
69926,functional,0
44049,functional,0
3842,functional,0
70247,non functional,2
8446,functional,0
37063,functional,0
27203,non functional,2
21754,functional needs repair,1
47106,non functional,2
30958,functional needs repair,1
73911,non functional,2
8356,functional,0
31699,non functional,2
71463,functional,0
45090,non functional,2
53530,non functional,2
53671,functional,0
30802,functional,0
66519,functional,0
57933,functional,0
71515,functional,0
66127,non functional,2
2859,functional,0
67491,non functional,2
52153,functional,0
66636,non functional,2
70699,functional,0
14747,non functional,2
37854,functional needs repair,1
19828,functional,0
45852,functional,0
47296,functional,0
47300,functional,0
34123,functional,0
46341,non functional,2
40137,functional,0
58738,functional,0
45712,non functional,2
2794,non functional,2
65205,non functional,2
23342,functional,0
6123,non functional,2
71742,non functional,2
40659,functional,0
50570,functional,0
31693,non functional,2
55276,functional,0
61853,functional,0
25510,functional needs repair,1
71358,functional,0
1908,functional needs repair,1
22539,functional needs repair,1
37891,functional,0
70326,non functional,2
26725,functional,0
54236,functional,0
44558,non functional,2
27350,functional,0
66782,functional,0
18640,non functional,2
71699,functional needs repair,1
5511,functional needs repair,1
70032,non functional,2
67184,non functional,2
41230,functional,0
10524,functional,0
42441,functional,0
25925,non functional,2
47220,non functional,2
10407,non functional,2
14759,non functional,2
49352,functional,0
17217,non functional,2
70964,functional,0
41086,functional,0
39862,functional,0
51076,non functional,2
8513,non functional,2
36131,non functional,2
23942,non functional,2
10299,functional needs repair,1
31570,non functional,2
69989,functional,0
49093,functional,0
55010,functional needs repair,1
21481,functional,0
28973,non functional,2
6787,functional,0
49568,functional needs repair,1
30787,non functional,2
57049,functional,0
57255,non functional,2
24714,functional,0
30505,non functional,2
36585,functional,0
56545,functional needs repair,1
6748,non functional,2
33902,functional needs repair,1
67812,functional,0
67866,non functional,2
44963,non functional,2
66801,functional,0
48027,functional,0
7700,non functional,2
38488,functional,0
54414,non functional,2
39370,non functional,2
55261,functional,0
7677,non functional,2
12236,functional,0
54199,functional,0
54195,functional needs repair,1
47226,non functional,2
3967,functional,0
48703,functional,0
60502,functional,0
61170,non functional,2
9124,functional,0
14103,functional,0
9408,functional,0
42557,non functional,2
54068,functional needs repair,1
42012,functional,0
14864,functional,0
4877,non functional,2
20443,non functional,2
3222,functional,0
1624,functional,0
28506,non functional,2
35527,functional,0
28588,functional,0
26074,functional,0
24707,functional,0
61095,non functional,2
4894,functional,0
27328,functional,0
14744,functional,0
44447,functional,0
49992,functional,0
59138,functional,0
39170,functional,0
26565,functional,0
9842,functional,0
16994,non functional,2
52333,non functional,2
60491,non functional,2
5614,non functional,2
46372,non functional,2
38520,functional,0
21160,non functional,2
54956,non functional,2
37643,non functional,2
23367,functional,0
43031,non functional,2
72731,non functional,2
26792,non functional,2
21511,non functional,2
67175,non functional,2
35219,non functional,2
3820,functional,0
3587,non functional,2
